query_id,class,representative_id,representative_index,alignment_score,alignment_length,identities,identity_percent
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A543LM18|unreviewed|nitrate,192,5073.0,1340,920,68.65671641791045
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A6I3S3H8|unreviewed|nitrate,193,4064.0,1379,720,52.21174764321972
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1B6W057|unreviewed|nitrate,194,4617.0,1332,813,61.03603603603604
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A349L2Q8|unreviewed|4Fe-4S,195,2659.0,1287,556,43.2012432012432
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1F4B3H5|unreviewed|nitrate,196,3427.0,1426,638,44.74053295932679
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1E4PUQ2|unreviewed|nitrate,197,4820.0,1337,880,65.81899775617053
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1F8VF19|unreviewed|nitrate,198,5019.0,1340,910,67.91044776119402
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A6P1IYK2|unreviewed|nitrate,199,5094.0,1345,923,68.62453531598513
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,Q3JMC2|unreviewed|nitrate,200,5054.0,1343,917,68.27997021593447
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A935JG78|unreviewed|nitrate,201,4997.0,1343,902,67.16306775874908
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A375HKU3|unreviewed|nitrate,202,4917.0,1332,887,66.5915915915916
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2A4C3J0|unreviewed|nitrate,203,5079.0,1337,919,68.73597606581899
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A0A1VIK0|unreviewed|nitrate,204,5057.0,1341,915,68.23266219239373
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A3S2UP19|unreviewed|nitrate,205,5048.0,1337,911,68.13762154076291
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,F3QJK1|unreviewed|nitrate,206,4073.0,1380,722,52.31884057971015
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A9D9QLT4|unreviewed|nitrate,207,5031.0,1332,914,68.61861861861863
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A892IGW0|unreviewed|nitrate,208,5089.0,1349,930,68.93995552260934
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A5E4YHF4|unreviewed|nitrate,209,4997.0,1342,898,66.9150521609538
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1S8FLK0|unreviewed|nitrate,210,5033.0,1344,909,67.63392857142857
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A3P0MQP7|unreviewed|nitrate,211,5083.0,1339,917,68.4839432412248
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A060NTW2|unreviewed|nitrate,212,5004.0,1347,903,67.03786191536749
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A9N8QZB6|unreviewed|nitrate,213,4929.0,1366,895,65.51976573938506
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2T3XQY4|unreviewed|nitrate,214,5028.0,1339,912,68.11053024645257
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A9D9WWK9|unreviewed|nitrate,215,5057.0,1330,909,68.34586466165413
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A3D8K2B6|unreviewed|nitrate,216,5100.0,1329,919,69.14973664409331
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A388SDN2|unreviewed|nitrate,217,3975.0,1387,714,51.47801009372747
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1H3YBQ3|unreviewed|nitrate,218,5064.0,1340,920,68.65671641791045
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A931ITX3|unreviewed|nitrate,219,5048.0,1329,911,68.54778028592928
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2N7W2K6|unreviewed|nitrate,220,5078.0,1334,920,68.96551724137932
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2D2DPU9|unreviewed|nitrate,221,4923.0,1328,891,67.0933734939759
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2S7JJA9|unreviewed|nitrate,222,5016.0,1343,913,67.98212956068504
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A0S8DE33|unreviewed|nitrate,223,5147.0,1324,921,69.5619335347432
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0AA95SUK9|unreviewed|nitrate,224,4995.0,1332,899,67.49249249249249
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A259RVZ9|unreviewed|nitrate,225,4844.0,1344,873,64.95535714285714
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0AAP5QG90|unreviewed|nitrate,226,5043.0,1333,909,68.192048012003
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A5C7G2Y9|unreviewed|nitrate,227,4938.0,1333,888,66.61665416354089
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A378XGK6|unreviewed|nitrate,228,4784.0,1325,849,64.0754716981132
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A0C1EKF5|unreviewed|nitrate,229,4640.0,1329,818,61.55003762227238
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A127JXR3|unreviewed|4Fe-4S,230,4980.0,1356,901,66.44542772861357
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A0Q6WPQ7|unreviewed|nitrate,231,5131.0,1324,922,69.63746223564955
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A261RHL7|unreviewed|nitrate,232,4927.0,1333,884,66.31657914478619
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A6S7A469|unreviewed|nitrate,233,4948.0,1339,885,66.09410007468259
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2R4XN50|unreviewed|nitrate,234,5010.0,1346,902,67.01337295690935
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0AAX0I5V5|unreviewed|nitrate,235,4953.0,1317,890,67.57782839787396
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0AAJ0PV73|unreviewed|nitrate,236,4904.0,1329,883,66.44093303235515
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A8J7FPQ8|unreviewed|nitrate,237,4814.0,1327,874,65.86284853051997
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A315EK76|unreviewed|nitrate,238,5024.0,1343,914,68.0565897244974
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A7W2F963|unreviewed|nitrate,239,4909.0,1327,880,66.31499623210249
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A853T1F0|unreviewed|nitrate,240,4970.0,1317,893,67.80561883067577
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2G6T4R8|unreviewed|nitrate,241,5068.0,1342,921,68.62891207153503
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A5C8NZ89|unreviewed|nitrate,242,5066.0,1321,909,68.8115064345193
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A261T0P9|unreviewed|nitrate,243,4934.0,1334,881,66.04197901049476
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1A8XY49|unreviewed|Nitrate,244,2190.0,1276,496,38.87147335423197
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A9Q9UTL8|unreviewed|nitrate,245,5095.0,1352,926,68.49112426035504
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A935T804|unreviewed|nitrate,246,5029.0,1339,910,67.96116504854369
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1X7EM73|unreviewed|nitrate,247,5081.0,1338,919,68.68460388639761
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A261V6R5|unreviewed|nitrate,248,4937.0,1334,886,66.4167916041979
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A3N7FM70|unreviewed|nitrate,249,5068.0,1342,921,68.62891207153503
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0ABD4YM71|unreviewed|Nitrate,250,4943.0,1338,884,66.06875934230195
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2S0N001|unreviewed|nitrate,251,4995.0,1351,904,66.91339748334568
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A157SF65|unreviewed|nitrate,252,4894.0,1332,890,66.81681681681681
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1F4CNR0|unreviewed|4Fe-4S,253,3227.0,1477,605,40.961408259986456
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A085FTZ6|unreviewed|nitrate,254,4880.0,1355,884,65.239852398524
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A7Z7MUF9|unreviewed|nitrate,255,4472.0,1369,809,59.09422936449964
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A411WXS0|unreviewed|nitrate,256,4934.0,1322,889,67.24659606656581
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A5C1DCF5|unreviewed|nitrate,257,4926.0,1330,893,67.14285714285714
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0AAX1X518|unreviewed|nitrate,258,4924.0,1326,889,67.04374057315233
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1M6INP3|unreviewed|nitrate,259,5068.0,1339,919,68.63330843913367
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A522K968|unreviewed|nitrate,260,4649.0,1353,830,61.345158906134515
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1Q3R7Z6|unreviewed|nitrate,261,5022.0,1349,908,67.30911786508524
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A7Y6QPM7|unreviewed|nitrate,262,4952.0,1318,886,67.22306525037936
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2P8KQ98|unreviewed|nitrate,263,5050.0,1345,916,68.10408921933086
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A238D612|unreviewed|nitrate,264,3460.0,1429,639,44.71658502449265
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A1TJX6|unreviewed|nitrate,265,5036.0,1354,918,67.79911373707533
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A368L6Y8|unreviewed|nitrate,266,4816.0,1362,869,63.80323054331865
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A227KRB4|unreviewed|nitrate,267,4049.0,1385,716,51.69675090252708
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1I1VFA0|unreviewed|nitrate,268,5003.0,1356,914,67.40412979351032
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A7W5BCK5|unreviewed|nitrate,269,4948.0,1319,885,67.09628506444277
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,Q7NV03|unreviewed|nitrate,270,4933.0,1321,890,67.37320211960636
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A3N7ZB46|unreviewed|nitrate,271,5091.0,1336,921,68.937125748503
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1L1PC54|unreviewed|nitrate,272,5079.0,1345,919,68.32713754646839
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,B2JWA4|unreviewed|nitrate,273,5020.0,1338,915,68.38565022421524
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0AAW4I1M3|unreviewed|nitrate,274,5060.0,1344,920,68.45238095238095
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A6P2XBT9|unreviewed|nitrate,275,5120.0,1339,925,69.08140403286033
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A941DDD4|unreviewed|nitrate,276,4869.0,1325,865,65.28301886792453
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2N5C519|unreviewed|nitrate,277,4933.0,1339,886,66.16878267363704
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A855FQB8|unreviewed|nitrate,278,4761.0,1333,854,64.06601650412604
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A4R3UXL0|unreviewed|nitrate,279,5136.0,1335,929,69.5880149812734
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A401JBQ2|unreviewed|nitrate,280,5102.0,1316,921,69.98480243161094
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A497V4J5|unreviewed|nitrate,281,5068.0,1344,919,68.37797619047619
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2M8EEG8|unreviewed|Molybdopterin,282,2696.0,1315,565,42.96577946768061
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A4D4JW14|unreviewed|nitrate,283,5075.0,1342,923,68.7779433681073
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2H5DV85|unreviewed|nitrate,284,4937.0,1320,890,67.42424242424242
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A0H2WH95|unreviewed|nitrate,285,4917.0,1333,889,66.69167291822956
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1G6P2N5|unreviewed|nitrate,286,4944.0,1330,892,67.06766917293233
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1D2SE40|unreviewed|nitrate,287,5096.0,1335,920,68.91385767790263
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A840MK79|unreviewed|nitrate,288,4936.0,1316,888,67.47720364741642
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A975ZC69|unreviewed|nitrate,289,5055.0,1350,918,68.0
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A9D7E118|unreviewed|nitrate,290,5085.0,1331,914,68.67017280240421
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A6G8AD59|unreviewed|nitrate,291,5027.0,1341,908,67.71066368381805
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A142JUW5|unreviewed|nitrate,292,4922.0,1334,886,66.4167916041979
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A258NDP5|unreviewed|nitrate,293,5029.0,1337,911,68.13762154076291
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1F4MNE7|unreviewed|nitrate,294,5032.0,1339,909,67.88648244958925
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A9D7FC88|unreviewed|nitrate,295,5025.0,1356,908,66.96165191740413
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2U2HEA8|unreviewed|nitrate,296,4932.0,1319,888,67.32373009855952
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1F4KHA2|unreviewed|nitrate,297,4986.0,1343,896,66.71630677587491
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A6A7MUC0|unreviewed|nitrate,298,4964.0,1325,893,67.39622641509435
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1G3CTY9|unreviewed|nitrate,299,5027.0,1331,909,68.29451540195342
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A4S4ATP6|unreviewed|nitrate,300,4492.0,1372,813,59.25655976676385
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,F8GTD6|unreviewed|nitrate,301,4915.0,1329,885,66.59142212189616
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A6M4A3H4|unreviewed|nitrate,302,4824.0,1331,860,64.61307287753569
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0AAQ0CWI0|unreviewed|nitrate,303,5097.0,1335,925,69.28838951310861
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,B2U9L4|unreviewed|nitrate,304,4994.0,1337,898,67.16529543754675
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A6S6XT89|unreviewed|nitrate,305,4434.0,1374,801,58.29694323144105
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,B1G0C2|unreviewed|4Fe-4S,306,4091.0,1312,770,58.6890243902439
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A6H9XZ77|unreviewed|nitrate,307,5022.0,1323,905,68.40513983371126
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A3S9HQ38|unreviewed|nitrate,308,4833.0,1331,861,64.68820435762585
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A892ZEB0|unreviewed|nitrate,309,4830.0,1316,861,65.42553191489363
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A3L9YIZ2|unreviewed|nitrate,310,5044.0,1345,917,68.17843866171003
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A482IN51|unreviewed|nitrate,311,4915.0,1338,889,66.4424514200299
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A3P1WD31|unreviewed|nitrate,312,4666.0,1342,832,61.99701937406855
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A2SAQ0|unreviewed|nitrate,313,4924.0,1326,889,67.04374057315233
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A653M3N4|unreviewed|nitrate,314,4893.0,1326,880,66.36500754147812
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1N7SIE0|unreviewed|nitrate,315,5061.0,1344,920,68.45238095238095
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2N6JD07|unreviewed|nitrate,316,4896.0,1318,869,65.93323216995448
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1F4I257|unreviewed|nitrate,317,5032.0,1339,905,67.58775205377147
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0AAI9PKZ0|unreviewed|nitrate,318,4912.0,1338,888,66.3677130044843
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A0C4YAA4|unreviewed|nitrate,319,4922.0,1334,890,66.71664167916042
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A3M6QCS2|unreviewed|nitrate,320,4666.0,1343,832,61.95085629188384
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A9E0J604|unreviewed|4Fe-4S,321,3568.0,1344,681,50.66964285714286
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A376BVG7|unreviewed|nitrate,322,4754.0,1331,848,63.7114951164538
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A3G2E7H9|unreviewed|nitrate,323,4969.0,1318,893,67.75417298937785
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A0N7JA80|unreviewed|nitrate,324,5036.0,1337,914,68.36200448765894
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A022FWY1|unreviewed|nitrate,325,4914.0,1327,883,66.54107008289375
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0AAE9KZZ4|unreviewed|nitrate,326,4750.0,1322,842,63.69137670196672
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A6P1IGS5|unreviewed|nitrate,327,5080.0,1341,916,68.30723340790455
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A165LMP4|unreviewed|nitrate,328,5060.0,1339,918,68.55862584017925
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A5E4XGU1|unreviewed|nitrate,329,4986.0,1343,897,66.79076693968726
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A3N7JNE3|unreviewed|nitrate,330,5083.0,1326,924,69.68325791855203
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A317RAM9|unreviewed|nitrate,331,5016.0,1346,905,67.23625557206539
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A6S7F3P2|unreviewed|nitrate,332,4939.0,1340,884,65.97014925373135
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A0K1JTV6|unreviewed|nitrate,333,4950.0,1319,886,67.17210007581501
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2Z5NA90|unreviewed|nitrate,334,5109.0,1334,925,69.34032983508246
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A0H2LSH3|unreviewed|nitrate,335,5123.0,1329,926,69.67644845748683
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A433SBJ9|unreviewed|nitrate,336,4858.0,1319,866,65.65579984836998
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A255HPN6|unreviewed|nitrate,337,4964.0,1325,898,67.77358490566037
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,H0FBW5|unreviewed|nitrate,338,4946.0,1335,883,66.14232209737828
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,Q5NYZ4|unreviewed|nitrate,339,4470.0,1374,807,58.73362445414847
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1E4L5D1|unreviewed|4Fe-4S,340,4396.0,1383,801,57.9175704989154
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A329BDG8|unreviewed|nitrate,341,4901.0,1336,884,66.1676646706587
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A947HVU4|unreviewed|4Fe-4S,342,2095.0,1307,487,37.26090283091048
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0AAE9I5C2|unreviewed|nitrate,343,4933.0,1330,891,66.99248120300751
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2U1AGC9|unreviewed|nitrate,344,4974.0,1355,907,66.93726937269373
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A0Q7HR84|unreviewed|nitrate,345,5099.0,1326,922,69.53242835595776
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2M7FUA1|unreviewed|Nitrate,346,3359.0,1326,666,50.2262443438914
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A916DHC8|unreviewed|nitrate,347,4437.0,1370,803,58.613138686131386
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1H4HE22|unreviewed|nitrate,348,4951.0,1370,898,65.54744525547446
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A4R6QJ98|unreviewed|nitrate,349,5061.0,1321,918,69.49280847842545
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1F4BFI1|unreviewed|nitrate,350,5073.0,1353,918,67.84922394678492
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A125A8Q9|unreviewed|nitrate,351,5088.0,1337,920,68.81077038145101
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,D8IQK6|unreviewed|nitrate,352,4895.0,1317,871,66.13515565679575
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A0K6I8G5|unreviewed|nitrate,353,4852.0,1346,871,64.71025260029718
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,I2DY33|unreviewed|nitrate,354,5075.0,1339,919,68.63330843913367
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0AA90SYS3|unreviewed|nitrate,355,4935.0,1326,892,67.26998491704374
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1H5UX95|unreviewed|nitrate,356,4442.0,1377,802,58.242556281771975
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A7Z2JA86|unreviewed|nitrate,357,4972.0,1347,905,67.18634001484781
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0AA37I707|unreviewed|nitrate,358,4891.0,1326,886,66.81749622926093
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A3D5YSM7|unreviewed|nitrate,359,4591.0,1354,817,60.3397341211226
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A158BVN7|unreviewed|nitrate,360,4925.0,1327,888,66.9178598342125
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A6P2FA04|unreviewed|nitrate,361,5040.0,1343,923,68.72673119880864
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A9E0PGP2|unreviewed|nitrate,362,5013.0,1337,905,67.68885564697082
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1H3A9B8|unreviewed|nitrate,363,4984.0,1354,908,67.0605612998523
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A226WRW5|unreviewed|nitrate,364,4856.0,1345,885,65.79925650557621
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0AAX1WY18|unreviewed|nitrate,365,5029.0,1347,915,67.92873051224944
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A9Q7V392|unreviewed|nitrate,366,4914.0,1330,883,66.39097744360902
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,D5X5C9|unreviewed|nitrate,367,4874.0,1349,877,65.01111934766493
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0AAJ1ZEI0|unreviewed|nitrate,368,4896.0,1324,883,66.6918429003021
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1B3PNT7|unreviewed|nitrate,369,5060.0,1342,919,68.47988077496274
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2N2RF53|unreviewed|nitrate,370,5007.0,1344,907,67.48511904761905
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1V2VR39|unreviewed|nitrate,371,5108.0,1335,921,68.98876404494382
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A480B0I0|unreviewed|nitrate,372,5052.0,1332,910,68.31831831831832
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A658BIC8|unreviewed|nitrate,373,4356.0,1370,789,57.591240875912405
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2P1NGR6|unreviewed|nitrate,374,5053.0,1345,912,67.80669144981412
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A4R3XUD1|unreviewed|nitrate,375,5025.0,1317,902,68.48899012908124
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2P7U157|unreviewed|nitrate,376,4724.0,1333,840,63.01575393848462
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0AAU7L9Q4|unreviewed|nitrate,377,4956.0,1346,889,66.04754829123328
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1E4IL28|unreviewed|nitrate,378,5003.0,1343,903,67.23752792256143
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A2U8FYN6|unreviewed|nitrate,379,5060.0,1338,910,68.01195814648729
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A427WLK5|unreviewed|nitrate,380,4925.0,1342,885,65.94634873323399
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A4R6RC87|unreviewed|nitrate,381,5071.0,1337,919,68.73597606581899
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A240U9V3|unreviewed|nitrate,382,5053.0,1349,918,68.05040770941439
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A963PR77|unreviewed|Nitrate,383,2299.0,1282,516,40.24960998439938
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A1A7BWF7|unreviewed|nitrate,384,4979.0,1320,895,67.8030303030303
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,F7T8H7|unreviewed|nitrate,385,4950.0,1346,886,65.82466567607726
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A7W2ETR5|unreviewed|nitrate,386,4895.0,1325,877,66.18867924528303
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A388RVV6|unreviewed|nitrate,387,4906.0,1334,880,65.96701649175412
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A7T3DD57|unreviewed|nitrate,388,5006.0,1363,911,66.83785766691123
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A4R7B7Y1|unreviewed|nitrate,389,4846.0,1332,886,66.51651651651652
Soil3.scaffold_285743490_c1_2,Betaproteobacteria,A0A0X8L8A2|unreviewed|nitrate,390,4832.0,1335,873,65.3932584269663
