Unnamed: 0,seqid,from_soil,Up0,Up1,Up2,Up3,Up4,Up5,Up6,Up7,Up8,Up9,Up10,Up11,id,status,prot_name,taxidstr,taxid,scientific_name,rank,superkingdom,kingdom,phylum,class,order,family,genus,species,full_lineage,group4,group8,ra_inf_g4,ra_inf_g8,dnra_pathway_present,denitrifier_pathway_present,metabolic_potential,genes_found_dnra,genes_found_denitrifier
5654,A0A077DFC1|unreviewed|nitrate,False,-0.057895474857676,-0.0046787662690292,0.0075374776359961,-0.019798505954352,-0.0105114966532313,-0.0006218624899404,0.0229649613261289,-0.0010411531301721,-0.0136845428139352,-0.0026507800365628,0.0240587059275633,-0.0271416869306794,A0A077DFC1,unreviewed,nitrate reductase (quinone),taxID:1072685,1072685.0,Basilea psittacipulmonis DSM 24701,strain,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Basilea,Basilea psittacipulmonis,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Basilea; Basilea psittacipulmonis,,,,,False,True,denitrifier,,nirK
5655,A0A2A2AKV9|unreviewed|nitrate,False,-0.060222594393435,-0.0052104242028302,0.0080340189103724,-0.0199015608811439,-0.0104571384861789,-0.0017385373196085,0.0205028523418504,-0.003244796034657,-0.0128606711399404,-0.0061704052011566,0.0206462849003918,-0.0242190641805746,A0A2A2AKV9,unreviewed,nitrate reductase (quinone),taxID:2029117,2029117.0,Vandammella animalimorsus,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Vandammella,Vandammella animalimorsus,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Comamonadaceae; Vandammella,,,,,False,False,neither,,
5656,A0A3P1Y956|unreviewed|nitrate,False,-0.0605443091331953,-0.0052139089419804,0.0080689654308865,-0.0199049086485246,-0.0103887123135999,-0.0015397171122906,0.0197803901648658,-0.0032423312496308,-0.0130946722261512,-0.0050936838540725,0.0208250636003773,-0.0243825105698633,A0A3P1Y956,unreviewed,nitrate reductase (quinone),taxID:2491056,2491056.0,Comamonadaceae bacterium OH2310_COT-174,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,,Comamonadaceae bacterium OH2310_COT-174,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Comamonadaceae; unclassified Comamonadaceae,,,,,False,False,neither,,
5657,A0A2A2AWA2|unreviewed|nitrate,False,-0.0605613124981822,-0.0051992625099308,0.0080821224490741,-0.0199001289836025,-0.010375952823975,-0.0015421784969317,0.0197790822960152,-0.0031631792787742,-0.0131713752062163,-0.0051084216377665,0.0208312370673213,-0.024310870520294,A0A2A2AWA2,unreviewed,nitrate reductase (quinone),taxID:2029117,2029117.0,Vandammella animalimorsus,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Vandammella,Vandammella animalimorsus,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Comamonadaceae; Vandammella,,,,,False,False,neither,,
5658,A0A2A2T8J8|unreviewed|nitrate,False,-0.0604195881037662,-0.0052824026196057,0.0081661203654576,-0.0199995862060168,-0.0102789045849747,-0.0016032352318618,0.0200005180909891,-0.0031966775783871,-0.0128289127699252,-0.0048371178995522,0.0206280741070624,-0.024119373137688,A0A2A2T8J8,unreviewed,nitrate reductase (quinone),taxID:2029117,2029117.0,Vandammella animalimorsus,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Vandammella,Vandammella animalimorsus,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Comamonadaceae; Vandammella,,,,,False,False,neither,,
5659,A0A0J0YT99|unreviewed|nitrate,False,-0.0597066004324313,-0.0058484629782441,0.0075679422531268,-0.018794503708295,-0.0105993227925263,-0.0011744048871765,0.0226308765371711,-0.0028728077762269,-0.0129976155255384,-0.0027481639791932,0.0247529023414028,-0.0269089789127057,A0A0J0YT99,unreviewed,nitrate reductase (quinone),taxID:1470200,1470200.0,Neisseria arctica,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria arctica,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria,,,,,False,True,denitrifier,,nirK
5660,A0A892ZEB0|unreviewed|nitrate,False,-0.0608504827106502,-0.0056499334745966,0.0077081953497801,-0.0188350907160476,-0.0100308863295337,-0.0010925833600115,0.0225155291344367,-0.0024515285239484,-0.0128615444842402,-0.003619010324258,0.0230991789696684,-0.0251604574207719,A0A892ZEB0,unreviewed,nitrate reductase (quinone),taxID:2809020,2809020.0,Paralysiella testudinis,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Paralysiella,Paralysiella testudinis,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Paralysiella,,,,,False,True,denitrifier,,nirK
5661,A0AAE9GVH6|unreviewed|nitrate,False,-0.0607035312717586,-0.0058400094612203,0.0077419113027843,-0.0191220946782746,-0.0101577366380664,-0.0011491770175521,0.0225276768067142,-0.0025735826646188,-0.0126127577510521,-0.0032843636683197,0.0232159314346878,-0.0254514856324585,A0AAE9GVH6,unreviewed,nitrate reductase (quinone),taxID:252130,252130.0,Uruburuella suis,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Uruburuella,Uruburuella suis,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Uruburuella,,,,,False,True,denitrifier,,"nirK,nosZ"
5662,A0A3P2A5D6|unreviewed|nitrate,False,-0.0601631999841311,-0.0049953091761682,0.007325638711784,-0.0189177892918424,-0.010581879064848,-0.00064112844643,0.0225423428126226,-0.001935457746081,-0.0133686265449027,-0.0034710523600841,0.025516233519081,-0.0259184090154983,A0A3P2A5D6,unreviewed,nitrate reductase (quinone),taxID:153493,153493.0,Conchiformibius steedae,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Conchiformibius,Conchiformibius steedae,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Conchiformibius,,,,,False,False,neither,,
5663,A0AAE9KZZ4|unreviewed|nitrate,False,-0.060164669666468,-0.0049649199241808,0.0073326006436176,-0.0188724768965325,-0.0105508525743756,-0.000664572679052,0.0225738227735949,-0.0018916950264341,-0.0134752474631252,-0.0033588902047662,0.0254351352165444,-0.0259753513139176,A0AAE9KZZ4,unreviewed,nitrate reductase (quinone),taxID:1121352,1121352.0,Conchiformibius steedae DSM 2580,strain,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Conchiformibius,Conchiformibius steedae,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Conchiformibius; Conchiformibius steedae,,,,,False,False,neither,,
5664,A0A9X4E7Z9|unreviewed|nitrate,False,-0.06009923982246,-0.0046449430997998,0.0074405262341908,-0.0197881126738367,-0.0109491427175308,0.0001729394470963,0.0223001169693941,-0.0016262268637745,-0.0120528940036477,-0.0048159681510545,0.0241392140870803,-0.0246902155831207,A0A9X4E7Z9,unreviewed,nitrate reductase (quinone),taxID:2995413,2995413.0,Neisseria leonii,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria leonii,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria,,,,,False,True,denitrifier,,nirK
5665,A0A238TEE3|unreviewed|nitrate,False,-0.0605086345653195,-0.0046664925779862,0.0082540854919904,-0.0189624409661079,-0.0105306601671153,-0.0003899589278629,0.0218741877411931,-0.001858101499411,-0.0103612408485557,-0.0032605498403142,0.0235753477069557,-0.026583884397268,A0A238TEE3,unreviewed,nitrate reductase (quinone),taxID:1522312,1522312.0,Kingella negevensis,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,Kingella negevensis,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Kingella,,,,,False,True,denitrifier,,nirK
5666,A0A376BVG7|unreviewed|nitrate,False,-0.0605083725265202,-0.0045822580053865,0.0079325679137473,-0.0186752828296111,-0.011170820126468,-1.259645381837772e-05,0.0214746978608323,-0.0017422496646525,-0.011809613827975,-0.0036722552712711,0.0242478789650029,-0.0266531742619426,A0A376BVG7,unreviewed,nitrate reductase (quinone),taxID:153491,153491.0,Alysiella crassa,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Alysiella,Alysiella crassa,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Alysiella,,,,,False,True,denitrifier,,"nirK,nosZ"
5667,A0A220S307|unreviewed|nitrate,False,-0.060056897720188,-0.0048496222592992,0.0074282804808701,-0.0188355905087121,-0.0106220503873318,8.685008366585933e-06,0.0212407490591007,-0.0017924880943022,-0.0125890940503434,-0.0025960010467361,0.0237992576423088,-0.0260861489584215,A0A220S307,unreviewed,nitrate reductase (quinone),taxID:1853278,1853278.0,Neisseria chenwenguii,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria chenwenguii,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria,,,,,False,True,denitrifier,,"nirK,nosZ"
5668,A0A2P7U157|unreviewed|nitrate,False,-0.0605770698303043,-0.0055711993261782,0.0074826532730239,-0.0195649519715045,-0.0108426424878036,-0.0003674396171892,0.0213480078705857,-0.0025329506649894,-0.0123026430361585,-0.0028383928917161,0.0239485142730066,-0.0247750709635164,A0A2P7U157,unreviewed,nitrate reductase (quinone),taxID:90242,90242.0,Neisseria iguanae,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria iguanae,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria,,,,,False,True,denitrifier,,"nirK,nosZ"
5669,A0A3N4NDA8|unreviewed|nitrate,False,-0.0604342953553973,-0.0054169791075006,0.00751847793766,-0.0198477170898794,-0.0106253648289426,-0.0001771092797169,0.0214855578397536,-0.0022292216994431,-0.0122439190052367,-0.0028956932125947,0.0228940580555979,-0.0245899461522811,A0A3N4NDA8,unreviewed,nitrate reductase (quinone),taxID:1853276,1853276.0,Neisseria weixii,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria weixii,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria,,,,,False,True,denitrifier,,"nirK,nosZ"
5670,A0A7X2GWL0|unreviewed|nitrate,False,-0.0600157603722973,-0.0052476504902752,0.0073829498959699,-0.0199686672917088,-0.0106234016260373,-0.0003467119869069,0.0214457206860138,-0.0023154329704633,-0.0132758540152027,-0.0028765079722007,0.0238410839572122,-0.0244716843996031,A0A7X2GWL0,unreviewed,nitrate reductase (quinone),taxID:2666100,2666100.0,Neisseria brasiliensis,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria brasiliensis,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria,,,,,False,True,denitrifier,,"nirK,nosZ"
5671,A0A5J6PZJ7|unreviewed|nitrate,False,-0.060599497835237,-0.0054374292218034,0.0077771530739602,-0.0191524812753537,-0.0108554021390701,-0.0005907556865482,0.0215598632424464,-0.0029627601014739,-0.013455020182957,-0.004402414084204,0.024753400027417,-0.0254295461924914,A0A5J6PZJ7,unreviewed,nitrate reductase (quinone),taxID:640030,640030.0,Neisseria zalophi,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria zalophi,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria,,,,,False,True,denitrifier,,nirK
5672,A0A1X3DEM8|unreviewed|nitrate,False,-0.0597524686730013,-0.0054794538440213,0.007742332226249,-0.0193509067837049,-0.0105149369010025,-0.0010740743640902,0.0218807752557129,-0.0022570116441781,-0.0116728741110706,-0.0034306929443358,0.0240349073369956,-0.0267954801402888,A0A1X3DEM8,unreviewed,nitrate reductase (quinone),taxID:194197,194197.0,Neisseria dentiae,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria dentiae,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria,,,,,False,True,denitrifier,,"nirK,nosZ"
5673,A0A1X3DID1|unreviewed|nitrate,False,-0.0608222523670866,-0.0055156319106619,0.0085629008295785,-0.0191866674798312,-0.0104672687804438,-0.0011038148336805,0.0214823207445594,-0.0029930210689877,-0.0114434835367709,-0.0046967726461634,0.0228370673621882,-0.025742754280024,A0A1X3DID1,unreviewed,nitrate reductase (quinone),taxID:1931275,1931275.0,Neisseria dumasiana,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria dumasiana,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria,,,,,False,True,denitrifier,,nirK
5674,A0A3S4Y7V4|unreviewed|nitrate,False,-0.06056187253465,-0.0054377186646841,0.0089101771703094,-0.0191624699747408,-0.0105222396275946,-0.0018096362277716,0.0215502985875431,-0.002813296840615,-0.0115444923194198,-0.0053202922757192,0.022653018542473,-0.0257237545858932,A0A3S4Y7V4,unreviewed,nitrate reductase (quinone),taxID:326522,326522.0,Neisseria animaloris,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria animaloris,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria,,,,,False,True,denitrifier,,"nirK,nosZ"
5675,A0A9X0ZVL9|unreviewed|nitrate,False,-0.060689593224454,-0.0052715547297607,0.0082813276452305,-0.0192923440900317,-0.0104072630043627,-0.001042026889289,0.0217417711905488,-0.0024595828187903,-0.0123167916795643,-0.0035214956171501,0.023498416744912,-0.0255085827120093,A0A9X0ZVL9,unreviewed,nitrate reductase (quinone),taxID:90367,90367.0,Neisseria elongata subsp. nitroreducens,subspecies,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria elongata,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria; Neisseria elongata,,,,,False,True,denitrifier,,nirK
5676,A0A7D7N6T9|unreviewed|nitrate,False,-0.0601837896157563,-0.0054535443786011,0.0082126511355195,-0.0194955910046315,-0.0103905953098484,-0.0009071318573626,0.0218479809781988,-0.0027484298376032,-0.0120165117692295,-0.0035274592180866,0.0232769157515632,-0.0260257294468293,A0A7D7N6T9,unreviewed,nitrate reductase (quinone),taxID:607712,607712.0,Neisseria shayeganii,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria shayeganii,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria,,,,,False,False,neither,,
5677,A0AAW7U1G1|unreviewed|nitrate,False,-0.0607305358698371,-0.0056193565261516,0.0085864139264597,-0.0195723904474962,-0.0103446399557516,-0.001446503539539,0.021498597600082,-0.0029933154404442,-0.0116090770025311,-0.0039926928059143,0.0227204027791066,-0.0258531581266279,A0AAW7U1G1,unreviewed,nitrate reductase (quinone),taxID:3061168,3061168.0,Neisseria sp. MVDL18-041461,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria sp. MVDL18-041461,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria; unclassified Neisseria,,,,,False,True,denitrifier,,nirK
5678,G4CSH8|unreviewed|nitrate,False,-0.0605439958922238,-0.0056448927794835,0.0080371924380328,-0.0197232791359295,-0.0102837115271096,-0.0013548372068909,0.0216416779400927,-0.0029244842061371,-0.0121222504207189,-0.0039802767408252,0.0231647545584557,-0.0252756521596689,G4CSH8,unreviewed,nitrate reductase (quinone),taxID:1030841,1030841.0,Neisseria wadsworthii 9715,strain,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria wadsworthii,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria; Neisseria wadsworthii,,,,,False,False,neither,,
5679,A0A0P7KAA2|unreviewed|nitrate,False,-0.0606269082263641,-0.0054932544040143,0.0084601022770696,-0.0196061449313518,-0.0104320475891079,-0.0014620632573542,0.0215796018444807,-0.0026322838353309,-0.012373621356221,-0.0039785895369077,0.0229625964277024,-0.0255258421531665,A0A0P7KAA2,unreviewed,nitrate reductase (quinone),taxID:1692264,1692264.0,Neisseria sp. 83E34,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria sp. 83E34,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria; unclassified Neisseria,,,,,False,False,neither,,
5680,A0A1X3D062|unreviewed|nitrate,False,-0.0607238290825688,-0.0054229310756134,0.0083069353572614,-0.0193085217563116,-0.0102893303639577,-0.0010592465133794,0.0216117355528299,-0.0026726974528079,-0.0118631244468664,-0.0032277922469708,0.0231174362248102,-0.0259465646059952,A0A1X3D062,unreviewed,nitrate reductase (quinone),taxID:493,493.0,Neisseria canis,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria canis,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria,,,,,False,False,neither,,
5681,A0A378WG20|unreviewed|nitrate,False,-0.0607087990285101,-0.0054366475223635,0.0083087089444163,-0.0193018951085752,-0.0101884466577226,-0.0011165178066395,0.0215668586701206,-0.0027222001720743,-0.0118768661174181,-0.0035257094833357,0.0231428401903517,-0.0258725750590241,A0A378WG20,unreviewed,nitrate reductase (quinone),taxID:326523,326523.0,Neisseria zoodegmatis,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria zoodegmatis,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria,,,,,False,True,denitrifier,,nirK
5682,A0AB38DRK1|unreviewed|nitrate,False,-0.06070898389534,-0.005445896403206,0.0082712218306659,-0.0193049961679776,-0.0102014518204775,-0.0011080213227772,0.0215699476814787,-0.0026943643043404,-0.0118479113254982,-0.0034848485069474,0.0231943058451548,-0.0258556876766073,A0AB38DRK1,unreviewed,nitrate reductase (quinone),taxID:326523,326523.0,Neisseria zoodegmatis,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria zoodegmatis,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria,,,,,False,True,denitrifier,,nirK
5683,A0A318MW16|unreviewed|nitrate,False,-0.0590994815605658,-0.0053294726732451,0.0072770959178375,-0.0180949765185312,-0.0093660366942253,-0.0014716580472631,0.0235039406660649,-0.0024040512136442,-0.0106133499573026,-0.0064188507897289,0.0229930244000379,-0.0269934852497553,A0A318MW16,unreviewed,nitrate reductase (quinone),taxID:2070537,2070537.0,Commensalibacter melissae,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Commensalibacter,Commensalibacter melissae,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Commensalibacter,,,,,False,False,neither,,
5684,A0A251ZVS7|unreviewed|nitrate,False,-0.0575694756059033,-0.0053586334042031,0.0074802536183285,-0.0187384510768818,-0.0102106980014435,-0.0019332920972285,0.0238547904366,-0.0023513051700795,-0.0123803219877663,-0.0065378906858735,0.0235767642248281,-0.0278847110701368,A0A251ZVS7,unreviewed,nitrate reductase (quinone),taxID:479936,479936.0,Commensalibacter intestini,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Commensalibacter,Commensalibacter intestini,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Commensalibacter,,,,,True,False,dnra,nirB,
5685,G6F221|unreviewed|nitrate,False,-0.0575694756059033,-0.0053586334042031,0.0074802536183285,-0.0187384510768818,-0.0102106980014435,-0.0019332920972285,0.0238547904366,-0.0023513051700795,-0.0123803219877663,-0.0065378906858735,0.0235767642248281,-0.0278847110701368,G6F221,unreviewed,nitrate reductase (quinone),taxID:1088868,1088868.0,Commensalibacter intestini A911,strain,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Commensalibacter,Commensalibacter intestini,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Commensalibacter; Commensalibacter intestini,,,,,True,False,dnra,nirB,
5686,A0A9W4XHP1|unreviewed|nitrate,False,-0.0585250826576153,-0.0056319410285039,0.0074132614163542,-0.0182655520930886,-0.0095751719837987,-0.0023780183559838,0.023441461106488,-0.0024937947820011,-0.0110744984058366,-0.0070291205480357,0.02349880925829,-0.0271325316999198,A0A9W4XHP1,unreviewed,nitrate reductase (quinone),taxID:2972786,2972786.0,Commensalibacter communis,species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Commensalibacter,Commensalibacter communis,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Commensalibacter,,,,,False,False,neither,,
5687,W7DU74|unreviewed|nitrate,False,-0.0578868893236628,-0.0055994761311994,0.0075870589749348,-0.0183659695005654,-0.0101711359639211,-0.0022472911808428,0.0233010404213659,-0.0025622436979269,-0.0115070614801775,-0.00748727917814,0.0237048149079735,-0.0277901518793146,W7DU74,unreviewed,nitrate reductase (quinone),taxID:1208583,1208583.0,Commensalibacter papalotli (ex Servín-Garcidueñas et al. 2014),species,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Commensalibacter,Commensalibacter papalotli (ex Servín-Garcidueñas et al. 2014),cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Commensalibacter,,,,,True,False,dnra,nirB,
5688,A0AAW8JH81|unreviewed|nitrate,False,-0.0580930858557992,-0.0056816246505209,0.0072373730198772,-0.0195646999234515,-0.0110134667889789,-0.0018309598211361,0.0202087630578582,-0.0028216101963325,-0.0115319611125383,-0.0056383722686087,0.0262869496743869,-0.0283282344603639,A0AAW8JH81,unreviewed,nitrate reductase (quinone),taxID:202952,202952.0,Acinetobacter gerneri,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter gerneri,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Moraxellales; Moraxellaceae; Acinetobacter,,,,,True,False,dnra,nirB,
5689,A0A3A8F055|unreviewed|nitrate,False,-0.0598191124051195,-0.0056298645462538,0.0074471895252513,-0.0180885240236634,-0.0109327950954507,-0.002651341460438,0.0208412741432048,-0.0029909360519273,-0.0115469681922727,-0.0071801660762737,0.0255487808914516,-0.0273675740341992,A0A3A8F055,unreviewed,nitrate reductase (quinone),taxID:2419601,2419601.0,Acinetobacter rongchengensis,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter rongchengensis,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Moraxellales; Moraxellaceae; Acinetobacter,,,,,True,False,dnra,nirB,
5690,A0A0N9VQU4|unreviewed|nitrate,False,-0.0588227158474534,-0.0055201010681375,0.0071207862300437,-0.0192706497001935,-0.0115562259644721,-0.0023251041546984,0.0206846384557876,-0.0023215213052817,-0.0135296967183409,-0.0059146884388107,0.0259042966477579,-0.027632236832253,A0A0N9VQU4,unreviewed,nitrate reductase (quinone),taxID:1324350,1324350.0,Acinetobacter equi,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter equi,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Moraxellales; Moraxellaceae; Acinetobacter,,,,,False,False,neither,,
5691,A0A241W1C0|unreviewed|nitrate,False,-0.0587142095598769,-0.0056698794500537,0.0067026289016943,-0.0190840080058132,-0.0111622911930283,-0.0022263223740761,0.0206382515409198,-0.0028460954586822,-0.01289972710126,-0.0046389665831477,0.026097802966242,-0.0285064190382483,A0A241W1C0,unreviewed,nitrate reductase (quinone),taxID:1977876,1977876.0,Acinetobacter sp. ANC 4558,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. ANC 4558,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Moraxellales; Moraxellaceae; Acinetobacter; unclassified Acinetobacter,,,,,False,False,neither,,
5692,A0A2U2ADW5|unreviewed|nitrate,False,-0.0594922492910983,-0.0048897089777647,0.0077714047550656,-0.0189144500107839,-0.012388134013432,-0.000798213062238,0.0214980631601933,-0.0020120725380966,-0.0132570722797732,-0.0064517581016252,0.0243055911228608,-0.0274093706728092,A0A2U2ADW5,unreviewed,nitrate reductase (quinone),taxID:472582,472582.0,Ignatzschineria ureiclastica,species,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Cardiobacteriales,Ignatzschineriaceae,Ignatzschineria,Ignatzschineria ureiclastica,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Cardiobacteriales; Ignatzschineriaceae; Ignatzschineria,,,,,False,False,neither,,
